Country,Country Code,Time,Time Code,"Core CPI,not seas.adj,,, [CORENS]","Core CPI,seas.adj,,, [CORESA]","CPI Price, % y-o-y, median weighted, seas. adj., [CPTOTSAXMZGY]","CPI Price, % y-o-y, not seas. adj.,, [CPTOTSAXNZGY]","CPI Price, seas. adj.,,, [CPTOTSAXN]","CPI Price,not seas.adj,,, [CPTOTNSXN]","Exchange rate, new LCU per USD extended backward, period average,, [DPANUSSPB]","Exchange rate, old LCU per USD extended forward, period average,, [DPANUSSPF]","Exports Merchandise, Customs, constant US$, millions, not seas. adj. [DXGSRMRCHNSKD]","Exports Merchandise, Customs, constant US$, millions, seas. adj. [DXGSRMRCHSAKD]","Exports Merchandise, Customs, current US$, millions, not seas. adj. [DXGSRMRCHNSCD]","Exports Merchandise, Customs, current US$, millions, seas. adj. [DXGSRMRCHSACD]","Exports Merchandise, Customs, Price, US$, not seas. adj. [DXGSRMRCHNSXD]","Exports Merchandise, Customs, Price, US$, seas. adj. [DXGSRMRCHSAXD]","GDP,constant 2010 LCU,millions,seas. adj., [NYGDPMKTPSAKN]","GDP,constant 2010 US$,millions,seas. adj., [NYGDPMKTPSAKD]","GDP,current LCU,millions,seas. adj., [NYGDPMKTPSACN]","GDP,current US$,millions,seas. adj., [NYGDPMKTPSACD]","Imports Merchandise, Customs, constant US$, millions, not seas. adj. [DMGSRMRCHNSKD]","Imports Merchandise, Customs, constant US$, millions, seas. adj. [DMGSRMRCHSAKD]","Imports Merchandise, Customs, current US$, millions, not seas. adj. [DMGSRMRCHNSCD]","Imports Merchandise, Customs, current US$, millions, seas. adj. [DMGSRMRCHSACD]","Imports Merchandise, Customs, Price, US$, not seas. adj. [DMGSRMRCHNSXD]","Imports Merchandise, Customs, Price, US$, seas. adj. [DMGSRMRCHSAXD]","Industrial Production, constant US$, seas. adj.,, [IPTOTSAKD]","Industrial Production, constant US$,,, [IPTOTNSKD]","J.P. Morgan Emerging Markets Bond Index(EMBI+),,,, [EMBIGI]","J.P. Morgan Emerging Markets Bond Spread (EMBI+),,,, [EMBIG]","Months Import Cover of Foreign Reserves,,,, [IMPCOV]","Nominal Effecive Exchange Rate,,,, [NEER]","Official exchange rate, LCU per USD, period average,, [DPANUSLCU]","Real Effective Exchange Rate,,,, [REER]","Retail Sales Volume,Index,,, [RETSALESSA]","Stock Markets, LCU,,, [DSTKMKTXN]","Stock Markets, US$,,, [DSTKMKTXD]","Terms of Trade,,,, [TOT]","Total Reserves,,,, [TOTRESV]","Unemployment rate,Percent,,, [UNEMPSA_]"
Fiji,FJI,1990M09,1990M09,..,..,..,7.89205164347,51.05259091885,50.6048561312,1.42481799966,1.42481799966,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,135.99,1.42481799966,116.78,..,..,..,..,254.0780556,..
Fiji,FJI,1990M10,1990M10,..,..,..,8.31377109894,51.54644658101,50.9699705333,1.41545860819,1.41545860819,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,135.41,1.41545860819,116.54,..,..,..,..,262.2845648,..
Fiji,FJI,1990M11,1990M11,..,..,..,10.07415351729,52.6790390764,52.13833662003,1.4242205917,1.4242205917,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134.88,1.4242205917,117.92,..,..,..,..,249.5443441,..
Fiji,FJI,1990M12,1990M12,..,..,..,9.5529386035,53.00937442367,52.46693958192,1.44353678261,1.44353678261,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134.69,1.44353678261,118.16,..,..,..,..,261.116867,..
Fiji,FJI,1991M01,1991M01,..,..,..,7.70469123045,53.11640611471,52.83205398402,1.44134628673,1.44134628673,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78058539216,0.78058539216,..,..,..,..,..,134.93875896841,1.44134628673,118.1849445374,..,..,..,..,271.796532,..
Fiji,FJI,1991M02,1991M02,..,..,..,8.56842091794,53.69527259364,53.59879422843,1.42611238359,1.42611238359,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7829244671,0.7829244671,..,..,..,..,..,134.89003837402,1.42611238359,119.02502546739,..,..,..,..,268.193505,..
Fiji,FJI,1991M03,1991M03,..,..,..,7.92842296162,53.81349068047,53.56228278822,1.46086161363,1.46086161363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78235960914,0.78235960914,..,..,..,..,..,135.92610608969,1.46086161363,119.94342681936,..,..,..,..,265.5184464,..
Fiji,FJI,1991M04,1991M04,..,..,..,7.14745070551,53.93556108786,53.45274846759,1.47141582104,1.47141582104,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7821508943,0.7821508943,..,..,..,..,..,136.84197912586,1.47141582104,120.81188551469,..,..,..,..,250.1442453,..
Fiji,FJI,1991M05,1991M05,..,..,..,5.9849241117,53.77906416257,53.01461118507,1.47858471663,1.47858471663,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78187029383,0.78187029383,..,..,..,..,..,136.89373142803,1.47858471663,120.18529719409,..,..,..,..,237.385256,..
Fiji,FJI,1991M06,1991M06,..,..,..,5.50411299994,53.51877933139,52.97809974486,1.50246112169,1.50246112169,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78220309287,0.78220309287,..,..,..,..,..,137.18240330488,1.50246112169,119.86297555985,..,..,..,..,239.4731256,..
Fiji,FJI,1991M07,1991M07,..,..,..,7.49989458981,54.53978654513,54.18297727179,1.48764540412,1.48764540412,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78087467478,0.78087467478,..,..,..,..,..,138.24013849921,1.48764540412,122.70910194653,..,..,..,..,203.96052,..
Fiji,FJI,1991M08,1991M08,..,..,..,6.9245686119,54.56010149748,53.96390863053,1.4809843053,1.4809843053,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78152782993,0.78152782993,..,..,..,..,..,137.217969664,1.4809843053,121.64324401924,..,..,..,..,208.0571721,..
Fiji,FJI,1991M09,1991M09,..,..,..,7.12142840405,54.68826462954,54.18297727179,1.48416052432,1.48416052432,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7845614024,0.7845614024,..,..,..,..,..,135.18274917811,1.48416052432,120.0330933883,..,..,..,..,202.0290008,..
Fiji,FJI,1991M10,1991M10,..,..,..,6.31071498567,54.79939590998,54.18297727179,1.47438532313,1.47438532313,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78574707478,0.78574707478,..,..,..,..,..,136.37674368023,1.47438532313,120.76668815729,..,..,..,..,233.1846984,..
Fiji,FJI,1991M11,1991M11,..,..,..,4.05223991516,54.81372012478,54.25600015221,1.46937665367,1.46937665367,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78553748732,0.78553748732,..,..,..,..,..,136.28646558771,1.46937665367,119.97612312053,..,..,..,..,254.5041401,..
Fiji,FJI,1991M12,1991M12,..,..,..,3.57401098217,54.90393528715,54.32902303263,1.4716725947,1.4716725947,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78705903633,0.78705903633,..,..,..,..,..,134.71019441243,1.4716725947,118.57106210646,..,..,..,..,271.7194956,..
Fiji,FJI,1992M01,1992M01,..,..,..,3.51263495152,54.98219156089,54.65762599453,1.48481355762,1.48481355762,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.80089469006,0.80089469006,..,..,..,..,..,134.28515747002,1.48481355762,118.23856299503,..,..,..,..,269.8720809,..
Fiji,FJI,1992M02,1992M02,..,..,..,2.3521535775,54.9582678689,54.87669463579,1.49238992951,1.49238992951,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.80151058598,0.80151058598,..,..,..,..,..,134.7366108729,1.49238992951,118.22979219867,..,..,..,..,248.8411725,..
Fiji,FJI,1992M03,1992M03,..,..,..,2.70162228766,55.26732793846,55.02274039663,1.5021279178,1.5021279178,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79858345383,0.79858345383,..,..,..,..,..,135.27471726687,1.5021279178,119.04635620655,..,..,..,..,255.9845926,..
Fiji,FJI,1992M04,1992M04,..,..,..,2.92275279014,55.51196420443,55.05925183684,1.49803044465,1.49803044465,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79560888141,0.79560888141,..,..,..,..,..,135.33947088482,1.49803044465,119.30550408238,..,..,..,..,263.8501718,..
Fiji,FJI,1992M05,1992M05,..,..,..,3.79150093293,55.81809788202,55.09576327705,1.49308800921,1.49308800921,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79304053942,0.79304053942,..,..,..,..,..,134.93371477426,1.49308800921,119.40405270807,..,..,..,..,261.7287466,..
Fiji,FJI,1992M06,1992M06,..,..,..,3.75509359355,55.52845958541,54.98622895642,1.47941840997,1.47941840997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79271282447,0.79271282447,..,..,..,..,..,134.60213638166,1.47941840997,118.52669503971,..,..,..,..,270.5887574,..
Fiji,FJI,1992M07,1992M07,..,..,..,6.39516897208,58.0276980517,57.61505265154,1.47109331377,1.47109331377,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79006237524,0.79006237524,..,..,..,..,..,133.593637384,1.47109331377,122.7885819753,..,..,..,..,283.7952392,..
Fiji,FJI,1992M08,1992M08,..,..,..,7.21437484728,58.49627173656,57.79760985259,1.48259959749,1.48259959749,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78846729476,0.78846729476,..,..,..,..,..,133.18603090603,1.48259959749,123.30420766172,..,..,..,..,310.3475471,..
Fiji,FJI,1992M09,1992M09,..,..,..,6.72457798375,58.36581963251,57.79760985259,1.48887129572,1.48887129572,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79014363345,0.79014363345,..,..,..,..,..,132.64817652977,1.48887129572,122.26600478156,..,..,..,..,320.1761108,..
Fiji,FJI,1992M10,1992M10,..,..,..,6.53384163587,58.37990165615,57.72458697217,1.51452335341,1.51452335341,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79078023504,0.79078023504,..,..,..,..,..,132.56575124572,1.51452335341,121.91173109062,..,..,..,..,297.9988001,..
Fiji,FJI,1992M11,1992M11,..,..,..,6.22306919636,58.22481585724,57.61505265154,1.56311161879,1.56311161879,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79324460206,0.79324460206,..,..,..,..,..,132.84094926685,1.56311161879,121.56922030254,..,..,..,..,307.2899574,..
Fiji,FJI,1992M12,1992M12,..,..,..,6.40147925718,58.41859931593,57.76109841238,1.56465230229,1.56465230229,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79356067752,0.79356067752,..,..,..,..,..,133.03588015272,1.56465230229,121.84369078541,..,..,..,..,317.1486912,..
Fiji,FJI,1993M01,1993M01,..,..,..,8.46913406464,59.63870707586,59.26719532105,1.58080263682,1.58080263682,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81817571014,0.81817571014,..,..,..,..,..,133.20863973928,1.58080263682,124.17479839246,..,..,..,..,297.2347478,..
Fiji,FJI,1993M02,1993M02,..,..,..,7.77720774088,59.23248653186,59.14866093041,1.57899089289,1.57899089289,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81681282648,0.81681282648,..,..,..,..,..,133.58613899945,1.57899089289,123.28393173007,..,..,..,..,283.432182,..
Fiji,FJI,1993M03,1993M03,..,..,..,7.57634324483,59.45457040533,59.20792812573,1.54605129159,1.54605129159,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81760105579,0.81760105579,..,..,..,..,..,134.58317328669,1.54605129159,124.31899640619,..,..,..,..,275.474225,..
Fiji,FJI,1993M04,1993M04,..,..,..,7.17900533707,59.49717107738,59.08939373509,1.51973483912,1.51973483912,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.816228317,0.816228317,..,..,..,..,..,134.40295703631,1.51973483912,123.92488812519,..,..,..,..,268.3079799,..
Fiji,FJI,1993M05,1993M05,..,..,..,7.45673547945,59.98030579074,59.32646251637,1.51988238353,1.51988238353,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81708100635,0.81708100635,..,..,..,..,..,134.4832135484,1.51988238353,124.79338107339,..,..,..,..,270.8066896,..
Fiji,FJI,1993M06,1993M06,..,..,..,8.13960867484,60.04825889883,59.50426410234,1.53419991113,1.53419991113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81442985571,0.81442985571,..,..,..,..,..,134.69681451507,1.53419991113,124.93374639872,..,..,..,..,263.9277542,..
Fiji,FJI,1993M07,1993M07,..,..,..,3.24962505134,59.9133806643,59.44499690701,1.53332777018,1.53332777018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8174556047,0.8174556047,..,..,..,..,..,135.91316920221,1.53332777018,125.4230431414,..,..,..,..,243.6422366,..
Fiji,FJI,1993M08,1993M08,..,..,..,2.54654790605,59.98590731959,59.20792812573,1.52145084086,1.52145084086,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8181524303,0.8181524303,..,..,..,..,..,136.63338131497,1.52145084086,126.01498300328,..,..,..,..,248.8771581,..
Fiji,FJI,1993M09,1993M09,..,..,..,2.93804467199,60.08063348649,59.44499690701,1.53761241287,1.53761241287,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81734422769,0.81734422769,..,..,..,..,..,135.18243404096,1.53761241287,124.75275001524,..,..,..,..,246.3882225,..
Fiji,FJI,1993M10,1993M10,..,..,..,3.02487749297,60.14582216176,59.44499690701,1.53762829045,1.53762829045,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8192211529,0.8192211529,..,..,..,..,..,135.4901694231,1.53762829045,124.90704319714,..,..,..,..,267.6518438,..
Fiji,FJI,1993M11,1993M11,..,..,..,4.17458897682,60.6554626018,59.9784016649,1.54214702479,1.54214702479,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82280391329,0.82280391329,..,..,..,..,..,135.95644025861,1.54214702479,126.16837977441,..,..,..,..,271.4544089,..
Fiji,FJI,1993M12,1993M12,..,..,..,3.26227526991,60.32437483444,59.56353129766,1.53647138359,1.53647138359,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82427365028,0.82427365028,..,..,..,..,..,136.47574945128,1.53647138359,125.49408361739,..,..,..,..,269.78310748,..
Fiji,FJI,1994M01,1994M01,..,..,..,0.71397548256,60.06451282249,59.6820656883,1.52246048097,1.52246048097,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.80167379315,0.80167379315,..,..,..,..,..,138.57776825856,1.52246048097,126.61113878755,..,..,..,..,264.09361736,..
Fiji,FJI,1994M02,1994M02,..,..,..,1.77189043342,60.28202129419,60.21547044619,1.4956837523,1.4956837523,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79987206831,0.79987206831,..,..,..,..,..,139.17936938364,1.4956837523,127.25350815852,..,..,..,..,260.493929,..
Fiji,FJI,1994M03,1994M03,..,..,..,1.45199389543,60.31784713817,60.09693605555,1.49477819961,1.49477819961,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79820222901,0.79820222901,..,..,..,..,..,138.6540116003,1.49477819961,126.54434651104,..,..,..,..,239.991421,..
Fiji,FJI,1994M04,1994M04,..,..,..,1.27578406356,60.25622650425,59.91913446958,1.49278028744,1.49278028744,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7970973974,0.7970973974,..,..,..,..,..,138.66468715249,1.49278028744,126.22464810249,..,..,..,..,227.1225006,..
Fiji,FJI,1994M05,1994M05,..,..,..,0.2283494046,60.11727046189,59.62279849298,1.47811994727,1.47811994727,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79371284795,0.79371284795,..,..,..,..,..,138.57686249534,1.47811994727,125.54655424162,..,..,..,..,219.6446842,..
Fiji,FJI,1994M06,1994M06,..,..,..,-0.12522253233,59.97306494842,59.50426410234,1.46420308324,1.46420308324,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79162566036,0.79162566036,..,..,..,..,..,138.62684961167,1.46420308324,124.99891969713,..,..,..,..,244.17112112,..
Fiji,FJI,1994M07,1994M07,..,..,..,-0.00143539673,59.91252066959,59.38572971169,1.44884343237,1.44884343237,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79157001399,0.79157001399,..,..,..,..,..,138.05696449621,1.44884343237,123.93317231129,..,..,..,..,243.18353482,..
Fiji,FJI,1994M08,1994M08,..,..,..,-0.21738144956,59.85550908472,59.03012653977,1.44823011799,1.44823011799,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79505562876,0.79505562876,..,..,..,..,..,137.99672593819,1.44823011799,123.24591521859,..,..,..,..,256.9472561,..
Fiji,FJI,1994M09,1994M09,..,..,..,-0.20241506468,59.95902123335,59.26719532105,1.4423906658,1.4423906658,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79880847841,0.79880847841,..,..,..,..,..,137.77649637736,1.4423906658,123.03443695295,..,..,..,..,281.86986012784,..
Fiji,FJI,1994M10,1994M10,..,..,..,0.59951624722,60.50640613764,59.74133288362,1.43656877149,1.43656877149,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.80005026227,0.80005026227,..,..,..,..,..,137.41735867052,1.43656877149,123.52577459011,..,..,..,..,296.90209541926,..
Fiji,FJI,1994M11,1994M11,..,..,..,0.58268203149,61.00889108349,60.27473764151,1.42349442479,1.42349442479,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.79986308124,0.79986308124,..,..,..,..,..,138.32795931129,1.42349442479,125.08885270557,..,..,..,..,265.18330530892,..
Fiji,FJI,1994M12,1994M12,..,..,..,1.34923355047,61.13829153882,60.27473764151,1.41389027436,1.41389027436,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.80101367512,0.80101367512,..,..,..,..,..,139.44588562202,1.41389027436,125.95363146149,..,..,..,..,273.4583010829,..
Fiji,FJI,1995M01,1995M01,..,..,..,1.89075069034,61.20018301333,60.8081423994,1.41330142235,1.41330142235,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86705003791,0.86705003791,..,..,..,..,..,138.89501505692,1.41330142235,125.09026125151,..,..,..,..,271.9512279638,..
Fiji,FJI,1995M02,1995M02,..,..,..,1.46115975408,61.16283792829,61.104478376,1.42451557269,1.42451557269,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86729830987,0.86729830987,..,..,..,..,..,138.03876882472,1.42451557269,123.87733143076,..,..,..,..,255.7416771352,..
Fiji,FJI,1995M03,1995M03,..,..,..,1.23294558796,61.06153337321,60.86740959472,1.40522358554,1.40522358554,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86674866523,0.86674866523,..,..,..,..,..,137.23327428237,1.40522358554,122.63378054036,..,..,..,..,250.812832309,..
Fiji,FJI,1995M04,1995M04,..,..,..,2.01699790899,61.47159333288,61.22301276665,1.37527771089,1.37527771089,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86695979035,0.86695979035,..,..,..,..,..,137.3931287983,1.37527771089,123.24860050694,..,..,..,..,251.28595187482,..
Fiji,FJI,1995M05,1995M05,..,..,..,2.05142993884,61.35053414657,60.98594398536,1.38546492972,1.38546492972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86876864509,0.86876864509,..,..,..,..,..,137.44702407583,1.38546492972,122.7089682548,..,..,..,..,236.49335795182,..
Fiji,FJI,1995M06,1995M06,..,..,..,1.84123110988,61.0773076778,60.68960800876,1.38657785678,1.38657785678,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.87297914671,0.87297914671,..,..,..,..,..,137.26041146281,1.38657785678,121.67409142933,..,..,..,..,253.41274309248,..
Fiji,FJI,1995M07,1995M07,..,..,..,2.35997548426,61.3264414694,60.74887520408,1.38880686012,1.38880686012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.87802923952,0.87802923952,..,..,..,..,..,136.95925958125,1.38880686012,121.71176585949,..,..,..,..,281.32977582592,..
Fiji,FJI,1995M08,1995M08,..,..,..,2.74040626628,61.4957932064,60.63034081343,1.40859651725,1.40859651725,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8757694032,0.8757694032,..,..,..,..,..,137.27878372306,1.40859651725,122.02735209972,..,..,..,..,303.53999304497,..
Fiji,FJI,1995M09,1995M09,..,..,..,3.2598406912,61.91358980556,61.104478376,1.41720274986,1.41720274986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.87849174212,0.87849174212,..,..,..,..,..,137.63498963954,1.41720274986,122.86053604117,..,..,..,..,317.90662915896,..
Fiji,FJI,1995M10,1995M10,..,..,..,2.80498469287,62.20360156801,61.34154715729,1.41225800224,1.41225800224,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.88220934314,0.88220934314,..,..,..,..,..,136.97738660308,1.41225800224,122.72685877694,..,..,..,..,343.51153400545,..
Fiji,FJI,1995M11,1995M11,..,..,..,2.03978315203,62.25334016506,61.46008154793,1.42484296129,1.42484296129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.88164787113,0.88164787113,..,..,..,..,..,136.5452366022,1.42484296129,122.19986491195,..,..,..,..,332.1355185419,..
Fiji,FJI,1995M12,1995M12,..,..,..,2.29062929674,62.53874315634,61.57861593857,1.43110678776,1.43110678776,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.88260885671,0.88260885671,..,..,..,..,..,136.6946393319,1.43110678776,122.60360851916,..,..,..,..,349.35495149394,..
Fiji,FJI,1996M01,1996M01,..,..,..,3.03038763818,63.05478579391,62.64542545435,1.43460042659,1.43460042659,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86831025065,0.86831025065,..,..,..,..,..,137.22483071831,1.43460042659,123.8618815641,..,..,..,..,348.69784753828,..
Fiji,FJI,1996M02,1996M02,..,..,..,2.29123961526,62.56422510072,62.52689106371,1.42114190126,1.42114190126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86970902044,0.86970902044,..,..,..,..,..,137.59602722862,1.42114190126,122.79254062332,..,..,..,..,353.60877551536,..
Fiji,FJI,1996M03,1996M03,..,..,..,2.79513946065,62.7682883878,62.58615825903,1.41187281,1.41187281,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86688866595,0.86688866595,..,..,..,..,..,137.54518088353,1.41187281,122.71376216889,..,..,..,..,364.64290775092,..
Fiji,FJI,1996M04,1996M04,..,..,..,2.49392049529,63.00464599779,62.82322704031,1.40688101941,1.40688101941,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8771464868,0.8771464868,..,..,..,..,..,137.39990261363,1.40688101941,122.64723978947,..,..,..,..,354.53678075548,..
Fiji,FJI,1996M05,1996M05,..,..,..,3.22408307959,63.32852633723,63.0602958216,1.39772543147,1.39772543147,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.87758699051,0.87758699051,..,..,..,..,..,137.86336644158,1.39772543147,123.30744769615,..,..,..,..,331.73972091199,..
Fiji,FJI,1996M06,1996M06,..,..,..,4.06824523458,63.56208233681,63.23809740756,1.40598506375,1.40598506375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86883304148,0.86883304148,..,..,..,..,..,137.71085067549,1.40598506375,123.39354941085,..,..,..,..,328.11294234614,..
Fiji,FJI,1996M07,1996M07,..,..,..,4.02000186951,63.79176556297,63.17883021224,1.40091105968,1.40091105968,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86319344598,0.86319344598,..,..,..,..,..,137.91084129001,1.40091105968,123.6968110624,..,..,..,..,344.90842909234,..
Fiji,FJI,1996M08,1996M08,..,..,..,3.9201079841,63.90649470576,63.00102862628,1.40253983306,1.40253983306,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8610056356,0.8610056356,..,..,..,..,..,137.85477866154,1.40253983306,123.52361412874,..,..,..,..,363.09667068658,..
Fiji,FJI,1996M09,1996M09,..,..,..,3.13876999483,63.8569149851,62.94176143096,1.39581530061,1.39581530061,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.85664310988,0.85664310988,..,..,..,..,..,138.01134408804,1.39581530061,123.29668017611,..,..,..,..,376.32036876523,..
Fiji,FJI,1996M10,1996M10,..,..,..,2.53620136091,63.78121015751,62.82322704031,1.39547298727,1.39547298727,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.85626390641,0.85626390641,..,..,..,..,..,138.10791005252,1.39547298727,122.92491921643,..,..,..,..,422.89289039717,..
Fiji,FJI,1996M11,1996M11,..,..,..,2.5347935125,63.83133379287,63.00102862628,1.38153462598,1.38153462598,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8557121835,0.8557121835,..,..,..,..,..,138.71106605461,1.38153462598,123.23770199513,..,..,..,..,445.86652224194,..
Fiji,FJI,1996M12,1996M12,..,..,..,2.46884108097,64.0827253389,63.0602958216,1.38236837334,1.38236837334,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.85560113219,0.85560113219,..,..,..,..,..,138.88285951639,1.38236837334,123.56523092348,..,..,..,..,427.54587662048,..
Fiji,FJI,1997M01,1997M01,..,..,..,2.56994297942,64.67525783461,64.24563972802,1.40046194955,1.40046194955,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82080172364,0.82080172364,..,..,..,..,..,139.09930892642,1.40046194955,124.74944075703,..,..,..,..,403.74883341542,..
Fiji,FJI,1997M02,1997M02,..,..,..,4.18005246332,65.1794425332,65.13464765784,1.42133633667,1.42133633667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82039754638,0.82039754638,..,..,..,..,..,139.07537587268,1.42133633667,125.41863405734,..,..,..,..,390.83146151536,..
Fiji,FJI,1997M03,1997M03,..,..,..,4.54797637846,65.62297531684,65.43098363444,1.40860071699,1.40860071699,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82319190897,0.82319190897,..,..,..,..,..,139.33457446642,1.40860071699,126.43078183756,..,..,..,..,372.69684352073,..
Fiji,FJI,1997M04,1997M04,..,..,..,3.68739079097,65.3278735122,65.19391485316,1.41571777437,1.41571777437,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82397791297,0.82397791297,..,..,..,..,..,139.44408121991,1.41571777437,125.77950636671,..,..,..,..,351.80332218829,..
Fiji,FJI,1997M05,1997M05,..,..,..,4.4406272101,66.14071010951,65.90512119701,1.41092762248,1.41092762248,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82101547248,0.82101547248,..,..,..,..,..,139.72114116927,1.41092762248,127.46386640304,..,..,..,..,356.37948816133,..
Fiji,FJI,1997M06,1997M06,..,..,..,3.72478005587,65.92963010278,65.66805241572,1.41653450883,1.41653450883,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81331949092,0.81331949092,..,..,..,..,..,140.197133594,1.41653450883,127.26925368506,..,..,..,..,353.37888765778,..
Fiji,FJI,1997M07,1997M07,..,..,..,2.58833097369,65.4429075897,64.83831168123,1.43045958908,1.43045958908,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.80994316348,0.80994316348,..,..,..,..,..,140.8494337957,1.43045958908,126.6887411378,..,..,..,..,341.91013345674,..
Fiji,FJI,1997M08,1997M08,..,..,..,2.7909884307,65.69011757946,64.77904448591,1.44311681443,1.44311681443,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81299565865,0.81299565865,..,..,..,..,..,141.01572119463,1.44311681443,127.07822547542,..,..,..,..,333.08712731742,..
Fiji,FJI,1997M09,1997M09,..,..,..,3.05222211432,65.8059698658,64.77904448591,1.46565665654,1.46565665654,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81185388825,0.81185388825,..,..,..,..,..,141.57901173288,1.46565665654,127.49193354719,..,..,..,..,359.88185982517,..
