Country,"Country Code","Time","Time Code","Core CPI,not seas.adj,,, [CORENS]","Core CPI,seas.adj,,, [CORESA]","CPI Price, % y-o-y, median weighted, seas. adj., [CPTOTSAXMZGY]","CPI Price, % y-o-y, not seas. adj.,, [CPTOTSAXNZGY]","CPI Price, seas. adj.,,, [CPTOTSAXN]","CPI Price,not seas.adj,,, [CPTOTNSXN]","Exchange rate, new LCU per USD extended backward, period average,, [DPANUSSPB]","Exchange rate, old LCU per USD extended forward, period average,, [DPANUSSPF]","Exports Merchandise, Customs, constant US$, millions, not seas. adj. [DXGSRMRCHNSKD]","Exports Merchandise, Customs, constant US$, millions, seas. adj. [DXGSRMRCHSAKD]","Exports Merchandise, Customs, current US$, millions, not seas. adj. [DXGSRMRCHNSCD]","Exports Merchandise, Customs, current US$, millions, seas. adj. [DXGSRMRCHSACD]","Exports Merchandise, Customs, Price, US$, not seas. adj. [DXGSRMRCHNSXD]","Exports Merchandise, Customs, Price, US$, seas. adj. [DXGSRMRCHSAXD]","GDP,constant 2010 LCU,millions,seas. adj., [NYGDPMKTPSAKN]","GDP,constant 2010 US$,millions,seas. adj., [NYGDPMKTPSAKD]","GDP,current LCU,millions,seas. adj., [NYGDPMKTPSACN]","GDP,current US$,millions,seas. adj., [NYGDPMKTPSACD]","Imports Merchandise, Customs, constant US$, millions, not seas. adj. [DMGSRMRCHNSKD]","Imports Merchandise, Customs, constant US$, millions, seas. adj. [DMGSRMRCHSAKD]","Imports Merchandise, Customs, current US$, millions, not seas. adj. [DMGSRMRCHNSCD]","Imports Merchandise, Customs, current US$, millions, seas. adj. [DMGSRMRCHSACD]","Imports Merchandise, Customs, Price, US$, not seas. adj. [DMGSRMRCHNSXD]","Imports Merchandise, Customs, Price, US$, seas. adj. [DMGSRMRCHSAXD]","Industrial Production, constant US$, seas. adj.,, [IPTOTSAKD]","Industrial Production, constant US$,,, [IPTOTNSKD]","J.P. Morgan Emerging Markets Bond Index(EMBI+),,,, [EMBIGI]","J.P. Morgan Emerging Markets Bond Spread (EMBI+),,,, [EMBIG]","Months Import Cover of Foreign Reserves,,,, [IMPCOV]","Nominal Effecive Exchange Rate,,,, [NEER]","Official exchange rate, LCU per USD, period average,, [DPANUSLCU]","Real Effective Exchange Rate,,,, [REER]","Retail Sales Volume,Index,,, [RETSALESSA]","Stock Markets, LCU,,, [DSTKMKTXN]","Stock Markets, US$,,, [DSTKMKTXD]","Terms of Trade,,,, [TOT]","Total Reserves,,,, [TOTRESV]","Unemployment rate,Percent,,, [UNEMPSA_]"
Albania,"ALB","2014M08","2014M08","NA","NA","NA","1.96002761589","110.57123352397","108.36120401338","104.61095238095","104.61095238095","NA","NA","177.62576075527","203.76423277156","NA","NA","NA","NA","NA","NA","389.46827289049","390.1117210782","426.35430597725","426.13042752533","1.09470869813","1.09470869813","NA","NA","NA","NA","6.77273861142","NA","104.61095238095","NA","NA","NA","NA","NA","2886.07","NA"
Albania,"ALB","2014M09","2014M09","NA","NA","NA","1.37578514239","110.45392840621","108.69565217391","108.57090909091","108.57090909091","NA","NA","196.40583447768","191.09608849019","NA","NA","NA","NA","NA","NA","399.530948257","395.96022889716","436.61852329437","430.32645094644","1.09277638097","1.09277638097","NA","NA","NA","NA","6.49367472962","NA","108.57090909091","NA","NA","NA","NA","NA","2794.4","NA"
Albania,"ALB","2014M10","2014M10","NA","NA","NA","1.4450112246","110.69062209455","108.80713489409","110.0152173913","110.0152173913","NA","NA","202.42081530223","192.88990487681","NA","NA","NA","NA","NA","NA","437.43140057456","395.74528023361","476.61942814235","433.02486528774","1.08958668151","1.08958668151","NA","NA","NA","NA","6.33238462687","NA","110.0152173913","NA","NA","NA","NA","NA","2742.08","NA"
Albania,"ALB","2014M11","2014M11","NA","NA","NA","1.72743352041","110.57535349888","108.47268673356","112.0465","112.0465","NA","NA","190.81417090226","189.10008523415","NA","NA","NA","NA","NA","NA","395.56146754887","378.25492345211","429.10729027681","411.56551677249","1.0848055877","1.0848055877","NA","NA","NA","NA","6.54386699139","NA","112.0465","NA","NA","NA","NA","NA","2693.23","NA"
Albania,"ALB","2014M12","2014M12","NA","NA","NA","0.80939054715","110.54513429759","109.36454849498","113.9","113.9","NA","NA","169.36101843723","177.09389286519","NA","NA","NA","NA","NA","NA","440.78385452494","372.80528155518","475.04767339772","407.66618806071","1.07773383376","1.07773383376","NA","NA","NA","NA","6.50581303447","NA","113.9","NA","NA","NA","NA","NA","2652.2","NA"
Albania,"ALB","2014Q1","2014Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","580.37929656349","635.48948605338","NA","NA","328695","3230.17384271973","343410","3349.38887013575","1043.34614807425","1225.89260002541","1137.85787930597","1334.0086171417","1.09028042583","1.09028042583","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2014Q2","2014Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","690.56087183907","640.39201935978","NA","NA","329469","3237.7801481222","347245","3399.59419454504","1269.7846970459","1257.42418318779","1388.91921104123","1355.18017833475","1.09383461829","1.09383461829","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2014Q3","2014Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","595.68523220458","593.46278412566","NA","NA","331221","3254.99752159136","351398","3330.29592862062","1206.48050229911","1170.90485421811","1319.20529849207","1292.41531761183","1.09343548591","1.09343548591","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2014Q4","2014Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","562.59600464172","559.08388297615","NA","NA","336325","3305.15589726864","350477","3129.61550549335","1273.77672264836","1146.8054852409","1380.77439181687","1252.25657012094","1.08404203433","1.08404203433","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2015","2015","NA","NA","NA","1.90726116378","112.45777477473","111.52917131178","125.88519215874","125.88519215874","NA","NA","1930.59792169773","1930.63329970641","NA","NA","1360131","13366.3718002167","1431518","11371.5605434492","4104.48363481229","4105.80124791772","4322.73114527611","4328.33123674973","1.05337775454","1.05337775454","NA","NA","NA","NA","0.72253481283","NA","125.88519215874","NA","NA","NA","NA","NA","3127.37","NA"
Albania,"ALB","2015M01","2015M01","NA","NA","NA","1.24981725902","111.11208788417","110.8138238573","120.43727272727","120.43727272727","NA","NA","147.48507333127","178.27416111478","NA","NA","NA","NA","NA","NA","274.52419901338","351.89842372599","292.64329224568","388.3920706219","1.06600180712","1.06600180712","NA","NA","NA","NA","6.6553109487","NA","120.43727272727","NA","NA","NA","NA","NA","2584.87","NA"
Albania,"ALB","2015M02","2015M02","NA","NA","NA","2.33368017018","112.4738367354","113.48940914158","123.508","123.508","NA","NA","148.91529293649","165.87334550825","NA","NA","NA","NA","NA","NA","296.46334255269","353.89547815909","314.87093953428","367.91728230484","1.06209063429","1.06209063429","NA","NA","NA","NA","7.23385426019","NA","123.508","NA","NA","NA","NA","NA","2661.46","NA"
Albania,"ALB","2015M03","2015M03","NA","NA","NA","2.15427202364","112.46389719002","113.9353400223","129.775","129.775","NA","NA","170.90687728761","171.77647580781","NA","NA","NA","NA","NA","NA","323.30447461854","348.87111460438","342.41356193412","362.31127573373","1.05910554544","1.05910554544","NA","NA","NA","NA","7.11923744238","NA","129.775","NA","NA","NA","NA","NA","2579.38","NA"
Albania,"ALB","2015M04","2015M04","NA","NA","NA","2.29542537538","112.56492313188","113.37792642141","129.75727272727","129.75727272727","NA","NA","160.16967344623","152.83206017194","NA","NA","NA","NA","NA","NA","317.64019178948","330.30603596091","336.74998773935","344.89239219648","1.06016176933","1.06016176933","NA","NA","NA","NA","7.50109326426","NA","129.75727272727","NA","NA","NA","NA","NA","2587.07","NA"
Albania,"ALB","2015M05","2015M05","NA","NA","NA","1.86924994321","112.29213743868","111.59420289855","126.31952380952","126.31952380952","NA","NA","190.77248926569","164.75616467721","NA","NA","NA","NA","NA","NA","332.1063722121","324.43283168079","351.34640047348","338.27195340539","1.05793333062","1.05793333062","NA","NA","NA","NA","7.68893186035","NA","126.31952380952","NA","NA","NA","NA","NA","2600.95","NA"
Albania,"ALB","2015M06","2015M06","NA","NA","NA","1.32472591905","112.17543605536","110.36789297659","125.40954545455","125.40954545455","NA","NA","192.63366207444","182.75689684125","NA","NA","NA","NA","NA","NA","369.57657033428","354.27690082072","390.37124185849","365.27649569156","1.05617623554","1.05617623554","NA","NA","NA","NA","7.29138072505","NA","125.40954545455","NA","NA","NA","NA","NA","2663.37","NA"
Albania,"ALB","2015M07","2015M07","NA","NA","NA","1.21704669999","112.02619541446","109.69899665552","127.18282608696","127.18282608696","NA","NA","177.22801649799","158.64980265486","NA","NA","NA","NA","NA","NA","390.92386888774","359.16375316838","412.09030820062","395.12182785018","1.05410322531","1.05410322531","NA","NA","NA","NA","7.36056526116","NA","127.18282608696","NA","NA","NA","NA","NA","2908.32","NA"
Albania,"ALB","2015M08","2015M08","NA","NA","NA","1.92016062166","112.69437880898","110.47937569677","124.83354978355","124.83354978355","NA","NA","123.17041393648","142.17651140167","NA","NA","NA","NA","NA","NA","306.04535717005","307.91891180724","321.43890860731","323.26833065271","1.05029826814","1.05029826814","NA","NA","NA","NA","9.0829188064","NA","124.83354978355","NA","NA","NA","NA","NA","2936.22","NA"
Albania,"ALB","2015M09","2015M09","NA","NA","NA","2.18618884939","112.86865987274","111.14827201784","123.87842975207","123.87842975207","NA","NA","164.70292722337","160.73961661781","NA","NA","NA","NA","NA","NA","339.28691692683","336.83029313956","355.40666836121","350.00172992344","1.04750710907","1.04750710907","NA","NA","NA","NA","8.5848718538","NA","123.87842975207","NA","NA","NA","NA","NA","3004.72","NA"
Albania,"ALB","2015M10","2015M10","NA","NA","NA","2.15263712316","113.07338951761","111.14827201784","124.40227272727","124.40227272727","NA","NA","162.41166304328","154.87172059114","NA","NA","NA","NA","NA","NA","386.34817396017","347.54339460962","403.92397098855","365.58077766243","1.0454921188","1.0454921188","NA","NA","NA","NA","8.17657870065","NA","124.40227272727","NA","NA","NA","NA","NA","2989.2","NA"
Albania,"ALB","2015M11","2015M11","NA","NA","NA","2.1995956982","113.00756421771","110.8138238573","128.76904761905","128.76904761905","NA","NA","151.18749699536","149.59146178316","NA","NA","NA","NA","NA","NA","365.00774060306","349.0014451955","380.66112086977","365.04233803594","1.04288506386","1.04288506386","NA","NA","NA","NA","8.13848063757","NA","128.76904761905","NA","NA","NA","NA","NA","2970.89","NA"
Albania,"ALB","2015M12","2015M12","NA","NA","NA","1.98620839001","112.74079102975","111.48272017837","126.34956521739","126.34956521739","NA","NA","141.01433565952","148.33508253653","NA","NA","NA","NA","NA","NA","403.256426744","341.66266504555","420.81474446326","362.25476267111","1.03877794699","1.03877794699","NA","NA","NA","NA","8.63306800148","NA","126.34956521739","NA","NA","NA","NA","NA","3127.37","NA"
Albania,"ALB","2015Q1","2015Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","467.30724355537","515.92398243084","NA","NA","337511","3316.81103707139","348431","2796.99303538403","894.29201618461","1054.66501648946","949.92779371408","1118.62062866047","1.06239932895","1.06239932895","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2015Q2","2015Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","543.57582478636","500.3451216904","NA","NA","338128","3322.87446140385","360514","2835.07397500628","1019.32313433585","1009.01576846242","1078.46763007132","1048.44084129343","1.05809044517","1.05809044517","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2015Q3","2015Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","465.10135765784","461.56593067435","NA","NA","342173","3362.62576030953","364161","2906.35301062643","1036.25614298461","1003.91295811517","1088.93588516914","1068.39188842634","1.05063620084","1.05063620084","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2015Q4","2015Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","454.61349569816","452.79826491083","NA","NA","342319","3364.06054143195","358412","2833.14052243245","1154.61234130722","1038.20750485067","1205.39983632158","1092.87787836949","1.04238504322","1.04238504322","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2016","2016","NA","NA","NA","1.2888467904","113.90718319547","112.95986622074","124.17585971659","124.17585971659","NA","NA","1961.39827665017","1961.62414662313","NA","NA","1407079","13827.7423764896","1481408","11931.127493431","NA","NA","4667.69976200377","4668.67238420909","1.04958936847","1.04958936847","NA","NA","NA","NA","0.66560892354","NA","124.17585971659","NA","NA","NA","NA","NA","3107.51","NA"
Albania,"ALB","2016M01","2016M01","NA","NA","NA","1.52535119547","112.80693744503","112.48606465998","127.22761904762","127.22761904762","NA","NA","128.7433508747","155.31021443859","NA","NA","NA","NA","NA","NA","NA","NA","274.14322661297","368.82522314022","1.04958936847","1.04958936847","NA","NA","NA","NA","8.40655629136","NA","127.22761904762","NA","NA","NA","NA","NA","3100.55","NA"
Albania,"ALB","2016M02","2016M02","NA","NA","NA","0.21546000302","112.71617286743","113.71237458194","124.59690476191","124.59690476191","NA","NA","141.19106757601","158.32021641144","NA","NA","NA","NA","NA","NA","NA","NA","335.8129167009","389.43455786911","NA","NA","NA","NA","NA","NA","8.03459769241","NA","124.59690476191","NA","NA","NA","NA","NA","3128.95","NA"
Albania,"ALB","2016M03","2016M03","NA","NA","NA","0.25007996475","112.74514686446","114.26978818283","124.28026086957","124.28026086957","NA","NA","155.7834676604","156.49677101355","NA","NA","NA","NA","NA","NA","NA","NA","377.67566362982","398.08923419471","NA","NA","NA","NA","NA","NA","8.02219634615","NA","124.28026086957","NA","NA","NA","NA","NA","3193.55","NA"
Albania,"ALB","2016M04","2016M04","NA","NA","NA","0.28580345308","112.88663756914","113.71237458194","122.18185714286","122.18185714286","NA","NA","172.98926775427","165.29101051288","NA","NA","NA","NA","NA","NA","NA","NA","425.42093577139","436.29508641711","NA","NA","NA","NA","NA","NA","7.12504013173","NA","122.18185714286","NA","NA","NA","NA","NA","3108.62","NA"
Albania,"ALB","2016M05","2016M05","NA","NA","NA","0.72669038705","113.10815360686","112.3745819398","122.45545454546","122.45545454546","NA","NA","167.61711494347","144.15459035732","NA","NA","NA","NA","NA","NA","NA","NA","423.05114290169","406.79181925791","NA","NA","NA","NA","NA","NA","7.5838791587","NA","122.45545454546","NA","NA","NA","NA","NA","3085.06","NA"
Albania,"ALB","2016M06","2016M06","NA","NA","NA","1.20518931911","113.52736242936","111.70568561873","122.66045454546","122.66045454546","NA","NA","184.27373421826","173.63851731425","NA","NA","NA","NA","NA","NA","NA","NA","423.93948557177","394.64578953348","NA","NA","NA","NA","NA","NA","7.90377113534","NA","122.66045454546","NA","NA","NA","NA","NA","3119.19","NA"
Albania,"ALB","2016M07","2016M07","NA","NA","NA","1.8327338012","114.07933736402","111.70568561873","123.37761904762","123.37761904762","NA","NA","182.4060163725","163.07628577479","NA","NA","NA","NA","NA","NA","NA","NA","405.80633980849","389.81966512899","NA","NA","NA","NA","NA","NA","8.04225717798","NA","123.37761904762","NA","NA","NA","NA","NA","3135.03","NA"
Albania,"ALB","2016M08","2016M08","NA","NA","NA","2.0044588927","114.95329130659","112.70903010034","121.8197826087","121.8197826087","NA","NA","134.88219768689","156.27654029977","NA","NA","NA","NA","NA","NA","NA","NA","381.83642265571","385.11727477373","NA","NA","NA","NA","NA","NA","7.9489812598","NA","121.8197826087","NA","NA","NA","NA","NA","3061.29","NA"
Albania,"ALB","2016M09","2016M09","NA","NA","NA","1.7775701454","114.87497947415","113.15496098105","122.39363636364","122.39363636364","NA","NA","168.1228747781","164.34587413716","NA","NA","NA","NA","NA","NA","NA","NA","393.12133726501","388.05104687634","NA","NA","NA","NA","NA","NA","8.00477160158","NA","122.39363636364","NA","NA","NA","NA","NA","3106.26","NA"
Albania,"ALB","2016M10","2016M10","NA","NA","NA","1.49039803046","114.75863308796","112.82051282051","124.11800865801","124.11800865801","NA","NA","174.68053374704","166.51516713125","NA","NA","NA","NA","NA","NA","NA","NA","401.43022385483","362.56162022004","NA","NA","NA","NA","NA","NA","8.34203024072","NA","124.11800865801","NA","NA","NA","NA","NA","3024.5","NA"
Albania,"ALB","2016M11","2016M11","NA","NA","NA","1.93032709622","115.18897985059","112.93199554069","126.63962809917","126.63962809917","NA","NA","180.59339199962","178.65131848861","NA","NA","NA","NA","NA","NA","NA","NA","390.87820094698","375.09853560204","NA","NA","NA","NA","NA","NA","7.77201114721","NA","126.63962809917","NA","NA","NA","NA","NA","2915.27","NA"
Albania,"ALB","2016M12","2016M12","NA","NA","NA","2.21727684139","115.24056648005","113.9353400223","128.35909090909","128.35909090909","NA","NA","170.11525903892","179.54764074351","NA","NA","NA","NA","NA","NA","NA","NA","434.58386628422","373.94253119541","NA","NA","NA","NA","NA","NA","8.31012720074","NA","128.35909090909","NA","NA","NA","NA","NA","3107.51","NA"
Albania,"ALB","2016Q1","2016Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","425.71788611111","470.12720186358","NA","NA","348685","3426.62092927708","365874","2918.39414097469","NA","NA","987.63180694369","1156.34901520404","1.04958936847","1.04958936847","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2016Q2","2016Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","524.880116916","483.08411818446","NA","NA","349717","3436.76266981371","364890","2980.33394328703","NA","NA","1272.41156424485","1237.7326952085","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2016Q3","2016Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","485.41108883749","483.69870021173","NA","NA","352758","3466.64739168569","372635","3041.16500233971","NA","NA","1180.7640997292","1162.98798677907","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2016Q4","2016Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","525.38918478557","524.71412636337","NA","NA","355919","3497.71138571309","378009","2991.23440682959","NA","NA","1226.89229108603","1111.60268701748","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2017","2017","NA","NA","NA","1.35674880096","115.45261753768","116.20215533259","127.15535844862","127.15535844862","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","127.15535844862","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2017M01","2017M01","NA","NA","NA","2.79010915479","115.95437413392","115.60758082497","128.31272727273","128.31272727273","NA","NA","147.47274414782","177.77676187685","NA","NA","NA","NA","NA","NA","NA","NA","274.2222907102","371.22154565722","NA","NA","NA","NA","NA","NA","8.12522881629","NA","128.31272727273","NA","NA","NA","NA","NA","3016.26","NA"
Albania,"ALB","2017M02","2017M02","NA","NA","NA","2.26273820438","115.26664477342","116.27647714604","127.3705","127.3705","NA","NA","157.770284328","177.35403084971","NA","NA","NA","NA","NA","NA","NA","NA","345.3265866115","399.1101064605","NA","NA","NA","NA","NA","NA","7.61722129004","NA","127.3705","NA","NA","NA","NA","NA","3040.11","NA"
Albania,"ALB","2017M03","2017M03","NA","NA","NA","2.12132132313","115.1368337057","116.72240802676","126.58695652174","126.58695652174","NA","NA","179.18773484458","179.62525288527","NA","NA","NA","NA","NA","NA","NA","NA","424.9177915164","446.38299888421","NA","NA","NA","NA","NA","NA","7.07614315038","NA","126.58695652174","NA","NA","NA","NA","NA","3158.67","NA"
Albania,"ALB","2017M04","2017M04","NA","NA","NA","NA","NA","NA","126.35125","126.35125","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","126.35125","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2017Q1","2017Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","484.43076332041","534.75604561183","NA","NA","NA","NA","NA","NA","NA","NA","1044.4666688381","1216.71465100192","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Albania,"ALB","2017Q2","2017Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Armenia,"ARM","2014M08","2014M08","NA","NA","NA","0.67534698011","125.34579813666","120.21775383714","409.49","409.49","NA","NA","116.291423","118.39334409705","NA","NA","NA","NA","NA","NA","316.41447013604","332.42042017112","343.9","361.16773271683","1.09160620831","1.09160620831","417845537.374987","498950004.841566","NA","NA","4.84871665258","98.5272138658","409.49","100.39208203139","NA","NA","NA","NA","1751.2","17.6"
Armenia,"ARM","2014M09","2014M09","NA","NA","NA","1.33205207701","125.89062837992","120.7018868353","408.8","408.8","NA","NA","142.451419","129.57821454269","NA","NA","NA","NA","NA","NA","371.22104652762","354.96857996577","403.4","381.79923101924","1.08803098256","1.08803098256","439590553.185777","566049804.011932","NA","NA","4.35647813004","101.03415433623","408.8","103.10225702787","NA","NA","NA","NA","1663.3","17.6"
Armenia,"ARM","2014M10","2014M10","NA","NA","NA","2.08333179236","126.76353465566","121.85574138768","409.98","409.98","NA","NA","140.889761","131.84199050302","NA","NA","NA","NA","NA","NA","400.3936110463","335.0637589108","429.7","357.92399058862","1.08693043044","1.08693043044","442728633.420959","572534488.0243","NA","NA","4.6685889852","102.54649691439","409.98","105.39170801305","NA","NA","NA","NA","1671","17.6"
Armenia,"ARM","2014M11","2014M11","NA","NA","NA","2.55816925156","127.3771567369","123.46727080276","420.45","420.45","NA","NA","133.923183","127.81371681965","NA","NA","NA","NA","NA","NA","353.38630869897","310.78624406707","374.1","332.61334743732","1.08662953416","1.08662953416","431954739.666817","568896288.847952","NA","NA","4.62278502004","102.33678762459","420.45","106.36458460411","NA","NA","NA","NA","1537.6","17.6"
Armenia,"ARM","2014M12","2014M12","NA","NA","NA","4.52700269668","128.94878518651","127.20257440001","463.53","463.53","NA","NA","135.325095","123.20041473949","NA","NA","NA","NA","NA","NA","360.45195985806","296.68131061142","402.4","318.85670016809","1.08502669858","1.08502669858","421744184.317746","603575693.014249","NA","NA","4.6710638328","95.40122629673","463.53","101.81298440639","NA","NA","NA","NA","1489.4","17.6"
Armenia,"ARM","2014Q1","2014Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","347.980353","394.66008956775","NA","NA","NA","NA","1178258.62085475","2866.55356177815","895.31651036598","1022.7733497961","1002.6","1132.32093055063","1.08785141105","1.08785141105","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Armenia,"ARM","2014Q2","2014Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","359.49821","356.69626558614","NA","NA","NA","NA","1178728.76651208","2855.14787654416","954.39680593909","999.12230629075","1046.4","1093.45282435265","1.09190022706","1.09190022706","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Armenia,"ARM","2014Q3","2014Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","401.670256","386.24458967185","NA","NA","NA","NA","1203498.05628791","2946.3320076902","1078.13917720085","1090.33072587331","1169.2","1185.17782603632","1.08949580645","1.08949580645","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Armenia,"ARM","2014Q4","2014Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","410.138039","382.85612206216","NA","NA","NA","NA","1250900.7005971","2900.16855373528","1114.23187960332","942.5313135893","1206.2","1009.39403819403","1.08619555439","1.08619555439","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Armenia,"ARM","2015","2015","NA","NA","NA","3.7308859286","129.69332024992","127.19621427129","477.91833333333","477.91833333333","NA","NA","1486.885931","1482.70470082569","NA","NA","NA","NA","5047718.21469517","10561.93521669","3072.97756447601","NA","3239.4","3261.67262329588","1.0599890345","1.0599890345","5222728231.7945","6272625146.07316","NA","NA","0.54429129009","100.45213847924","477.91833333333","104.88067518269","NA","NA","NA","NA","1775.3","NA"
Armenia,"ARM","2015M01","2015M01","NA","NA","NA","4.24405866439","128.97898837837","130.33175773025","475.73","475.73","NA","NA","84.450672","115.14423979101","NA","NA","NA","NA","NA","NA","182.63373747305","231.18359990148","195.9","268.75331623436","1.07756651494","1.07756651494","420352519.346086","419066264.234945","NA","NA","5.02728680312","96.45782532472","475.73","105.25994773762","NA","NA","NA","NA","1351.1","NA"
Armenia,"ARM","2015M02","2015M02","NA","NA","NA","5.48632365203","130.09596669693","130.26815644305","478.39","478.39","NA","NA","98.077417","102.89056467947","NA","NA","NA","NA","NA","NA","229.45863245273","248.26956438343","244.2","286.47708852636","1.07034543601","1.07034543601","442558003.903767","469672739.401869","NA","NA","4.40139910136","98.83850265847","478.39","107.21771443423","NA","NA","NA","NA","1260.9","NA"
Armenia,"ARM","2015M03","2015M03","NA","NA","NA","5.86540665248","130.31789454514","130.16639438354","477.65","477.65","NA","NA","115.015081","119.41905446659","NA","NA","NA","NA","NA","NA","277.74199062914","226.69779927572","289.5","302.45140467685","1.06681744208","1.06681744208","438049361.624204","505056556.631686","NA","NA","4.93170134751","101.14790143505","477.65","108.99771146343","NA","NA","NA","NA","1491.6","NA"
Armenia,"ARM","2015M04","2015M04","NA","NA","NA","4.82392193962","130.25855935555","129.60670305617","474.07","474.07","NA","NA","124.968392","129.90798099264","NA","NA","NA","NA","NA","NA","233.25619845344","201.63856717788","247.8","264.65194096132","1.06663832151","1.06663832151","441481649.415028","495713854.75052","NA","NA","5.65195174676","101.23108103965","474.07","107.93615565498","NA","NA","NA","NA","1495.8","NA"
Armenia,"ARM","2015M05","2015M05","NA","NA","NA","5.09593205449","130.42462264183","128.98341044161","480.25","480.25","NA","NA","130.052411","138.15919438961","NA","NA","NA","NA","NA","NA","236.16804349543","246.34993263208","248","267.03818326104","1.06280255485","1.06280255485","436550965.286533","498750445.561274","NA","NA","5.98678428859","97.83373649431","480.25","103.50981064694","NA","NA","NA","NA","1598.7","NA"
Armenia,"ARM","2015M06","2015M06","NA","NA","NA","5.47367365431","129.84373998221","127.16441362769","475.12","475.12","NA","NA","159.269143","143.01951139625","NA","NA","NA","NA","NA","NA","272.80577761326","289.96243236301","288.2","296.96635479224","1.06046141153","1.06046141153","438690956.175911","540163628.341349","NA","NA","5.20496674137","99.38906908332","475.12","103.5493533602","NA","NA","NA","NA","1545.7","NA"
Armenia,"ARM","2015M07","2015M07","NA","NA","NA","4.3018562789","129.74364326045","124.42955827809","477.33","477.33","NA","NA","135.59358","130.09460191668","NA","NA","NA","NA","NA","NA","241.8260410665","252.42442508369","254.7","266.11104784326","1.05985277214","1.05985277214","443146816.367536","521492026.405126","NA","NA","6.39770507011","100.2678315023","477.33","102.13510984684","NA","NA","NA","NA","1702.5","NA"
Armenia,"ARM","2015M08","2015M08","NA","NA","NA","3.56897157601","129.81935404388","124.53132033761","479.78","479.78","NA","NA","120.01668","122.76835060903","NA","NA","NA","NA","NA","NA","245.06400455734","264.2291808049","260.3","273.13698100807","1.05727481467","1.05727481467","447563156.836761","536635985.573478","NA","NA","6.02628027126","100.94207681371","479.78","102.77426376841","NA","NA","NA","NA","1646","NA"
